"census_tract","smoke_alarm_risk","tract_pop","blocks_per_tract"
"39135455",0.572799075782553,564,7
"39135460",0.667767989114349,364,3
"39135470",0.506823818999922,706,5
"39135480",0.622313764452659,607,3
"39137030",0.565745685151597,5178,27
"39139000",0.640409991161508,1587,15
"39139001",0.493973309083693,3254,25
"39139002",0.516476547846015,4008,46
"39139003",0.600362262701863,1246,9
"39141955",0.506772590866427,3675,23
"39141956",0.556711249590302,3066,39
"39143960",0.606551329175294,726,8
"39143961",0.626646505997444,4053,38
"39143962",0.451984966638591,1195,13
"39145002",0.535046363261168,3407,36
"39145003",0.534116208123721,2613,33
"39145004",0.592841622834001,357,4
"39147962",0.652371599537961,2232,21
"39147963",0.550510558222572,4351,36
"39149971",0.496614171957187,3812,21
"39149972",0.527210497593489,2041,18
"39151700",0.568661412663251,2243,24
"39151701",0.581358404826106,1920,22
"39151702",0.650932081960544,768,9
"39151710",0.585853960144594,2803,28
"39151711",0.42927540579687,7834,73
"39151712",0.443502928771879,5255,40
"39151713",0.539187934169964,4350,37
"39151714",0.535511002739005,5024,41
"39151715",0.583767236661562,231,2
"39153501",0.523570024133549,631,6
"39153502",0.591477052057781,2117,33
"39153503",0.620060027912184,2422,34
"39153504",0.595401975235624,1591,25
"39153505",0.571564086459205,1583,25
"39153506",0.607710800319397,1611,26
"39153507",0.481316157934387,2480,34
"39153508",0.560210532196933,1737,23
"39153509",0.6569706976822,161,3
"39153510",0.563976656685777,1926,24
"39153520",0.474334836182498,3052,39
"39153530",0.403476212041082,6672,49
"39153531",0.514234220228266,5134,49
"39153532",0.437695248807077,6673,58
"39153533",0.4388812361174,2893,19
"39153534",0.258986643257818,772,5
"39155920",0.614047557038329,1843,24
"39155921",0.511649916521697,2184,29
"39155930",0.607530261045981,4072,33
"39155931",0.581306315522057,3336,36
"39155932",0.509053662540273,2916,33
"39155933",0.54997148242128,3302,38
"39157020",0.545913676883547,3880,36
"39157021",0.518463057184966,4657,34
"39157022",0.634790807636848,473,7
"39159050",0.389323408880653,4339,30
"39161020",0.615490207826064,3399,28
"39163953",0.497439461195626,1377,12
"39167020",0.369042411969917,2525,19
"39167021",0.586820440665759,3290,28
"39169000",0.443039418611526,3234,30
"39169001",0.530927185688185,3218,17
"39169002",0.44070334538192,2981,18
"39169003",0.568942111932586,2825,17
"39169980",0.411963865965369,211,1
"39171950",0.625110046993532,4436,36
"39173020",0.408405230412121,3932,37
"39173021",0.471494230640496,5646,38
"39173022",0.391151436533995,2758,15
"39175938",0.57037078676484,2620,22
"40001376",0.640627681562117,3004,14
"40001377",0.756154107528185,1035,4
"40003955",0.333464597932507,722,3
"40003956",0.422859295154382,698,2
"40005587",0.436474210556981,3106,12
"40007951",0.592949667855211,1090,7
"40009966",0.466199977525059,1701,18
"40011958",0.504213845637041,1394,10
"40011959",0.52560359738138,427,2
"40013795",0.324182778590613,1536,7
"40013796",0.449332727701546,3499,24
"40015161",0.390970836638951,3091,11
"40015162",0.525403289674136,2099,17
"40017300",0.435498089347806,5617,43
"40017301",0.357448835581196,4772,35
"40019892",0.486111829984472,4171,33
"40019893",0.44944877852032,670,9
"40021977",0.498143475462088,2968,16
"40021978",0.509900745295284,2212,16
"40023966",0.616227284490413,690,3
"40023967",0.492194366228571,1750,14
"40025950",0.585074209718852,608,4
"40027200",0.42428142788881,2453,29
"40027201",0.353755849663264,9364,81
"40027202",0.3819288438584,7829,63
"40029388",0.510701985478085,1271,6
"40031000",0.516748612820694,3408,38
"40031001",0.596690687796176,1587,16
"40031002",0.450842182729686,NA,30
"40033871",0.479445847294443,989,6
"40035373",0.565026967492727,2502,13
"40037020",0.335435046731696,4259,23
"40037021",0.450256300962432,4396,24
"40039950",0.569238877344723,313,3
"40039960",0.443846601331963,1435,16
"40039961",0.41373160930797,790,3
"40041375",0.40495144494488,2833,18
"40041376",0.528363343557544,1771,8
"40041976",0.811214165603266,1043,3
"40043959",0.519161113353841,1134,5
"40045952",0.473635914221711,1030,3
"40047000",0.606269920765696,1558,18
"40047001",0.411011536158079,4209,28
"40049681",0.470640714338823,3905,26
"40051000",0.395933155726372,6162,35
"40051001",0.545723467108108,424,4
"40053956",0.312421984751843,1149,4
"40055967",0.497368793990023,801,6
"40057967",0.562849218997905,549,2
"40059952",0.614819246094066,599,2
"40061279",0.359930459897312,2247,11
"40063484",0.572479803116979,2116,11
"40063485",0.660053934751254,653,3
"40065968",0.563975152630985,2839,23
"40067371",0.564039096136539,1454,6
"40069660",0.496569905558471,2086,9
"40071000",0.467613759585825,3981,24
"40071001",0.444700566635808,4359,14
"40073958",0.582357660237257,1688,11
"40075963",0.587448567103064,638,6
"40075964",0.515731498321337,759,3
"40077087",0.504695401950342,1788,8
"40079040",0.377598073077141,7648,39
"40081961",0.365150196057661,5214,24
"40083600",0.474994933315156,3983,32
"40085094",0.497396754224524,1512,7
"40087400",0.424948787654854,3450,20
"40089098",0.538517628205244,5000,32
"40091779",0.393313927721375,1403,11
"40091780",0.432514859537312,1108,9
"40093955",0.539149759932048,1392,7
"40095094",0.464226915852229,1708,11
"40097040",0.527782461354546,4983,32
"40099790",0.378698585496891,1357,14
"40101000",0.535538396892518,3040,37
"40101001",0.431197786313388,4757,24
"40103956",0.52446212732876,1104,6
"40103957",0.486808229218106,606,5
"40105172",0.532329980920976,1692,12
"40107080",0.387398518412689,1907,10
"40107081",0.585507068054593,486,2
"40109100",0.572518638849023,1846,28
"40109101",0.522989080317059,1737,26
"40109102",0.60872599641772,1692,25
"40109103",0.568164419567826,1099,17
"40109104",0.714257232502418,1885,25
"40109105",0.688051303136976,3226,40
"40109106",0.517586139977958,10411,129
"40109107",0.553363643282639,11649,133
"40109108",0.372510355087233,23968,223
"40109109",0.35113128087013,1659,15
"40111000",0.45459628681806,5118,35
"40113940",0.543444370869075,6013,35
"40115574",0.54603849235891,8591,29
"40117957",0.503998573913086,2835,16
"40119010",0.308708991701292,3443,29
"40119011",0.392251409694238,3506,25
"40121485",0.476168179360244,2228,9
"40121486",0.474286911068731,NA,33
"40123088",0.478964809449113,2467,16
"40123089",0.451977669704768,2569,16
"40125500",0.417276506022345,4458,29
"40125501",0.458962445936413,5011,24
"40127097",0.468480462276037,2277,9
"40129960",0.347496587613323,854,3
"40131050",0.359352355921874,10045,48
"40133583",0.506141671506047,4755,27
"40135030",0.514775732172728,4907,26
"40137000",0.456655505366866,3566,27
"40137001",0.431844288555451,1313,8
"40139950",0.553056672268855,2052,18
"40139951",0.421813756584059,347,2
"40141070",0.534994885285319,1219,10
"40143000",0.546003123561646,2323,17
"40143001",0.578117004867878,2669,22
"40143002",0.637180677153086,2000,12
"40143003",0.463724001207856,2388,28
"40143004",0.499781330745812,3181,29
"40143005",0.386970989727375,5792,43
"40143006",0.422286812077217,5973,47
"40143007",0.374930511655163,24427,165
"40143008",0.577842202361962,3722,27
"40143009",0.428538851500159,5271,36
"40143011",0.515129494852782,90,1
"40145030",0.431033982833313,7466,42
"40147000",0.444712276381302,3098,29
"40147001",0.514335660491304,1872,14
"40149964",0.351581643331277,731,3
"40149965",0.563159501759643,1410,6
"40151954",0.550495831129565,1214,10
"40153953",0.511246591929761,2018,19
"41001950",0.546002660361103,2098,17
"41003000",0.268495659124729,2138,21
"41003001",0.485567961607165,1292,14
"41003010",0.41768036350384,3780,26
"41007950",0.489507523696475,2402,28
"41007951",0.500341075851823,1034,9
"41007990",0.498335073709493,0,1
"41009970",0.467825166406534,3575,30
"41009971",0.544733165569414,799,6
"41011000",0.511055098318687,3685,49
"41011001",0.510813280796721,957,14
"41011990",0.498335073709493,0,1
"41013950",0.503721640921162,1489,16
"41015950",0.489542440149584,1467,16
"41015990",0.498335073709493,0,1
"41017000",0.466478660948787,3562,35
"41017001",0.333875021203015,4573,42
"41017002",0.264564958919358,873,8
"41019010",0.673052975494681,209,2
"41019020",0.449399328997254,330,4
"41019030",0.641909155748663,634,3
"41019040",0.602117720848374,340,3
"41019050",0.476967094564062,781,8
"41019060",0.555079111272542,325,3
"41019070",0.550365110790187,317,3
"41019080",0.211199390021722,501,5
"41019090",0.261541264930734,310,4
"41019100",0.736775249826927,241,3
"41019110",0.75620870341207,226,3
"41019120",0.40802674743859,377,6
"41019130",0.465442128023127,312,5
"41019140",0.398720328468244,339,5
"41019150",0.316524813074618,395,3
"41019160",0.375002249273729,384,5
"41019170",0.576108231477176,456,2
"41019180",0.781933143439052,296,5
"41019190",0.535128361720929,377,3
"41019200",0.616615148396578,650,4
"41019210",0.579256392148051,584,5
"41019990",0.498335073709493,0,1
"41021960",0.461197618702985,430,3
"41023960",0.653853222243519,1483,8
"41025960",0.684256892923716,1031,7
"41027950",0.525921556510399,1656,19
"41029000",0.41307972856068,4953,44
"41029001",0.391500100659793,4411,45
"41029002",0.468029617720826,3393,31
"41029003",0.636513512348767,587,7
"41031940",0.732335351644689,401,2
"41031960",0.599154277888046,1675,14
"41033360",0.470726242173907,2803,28
"41033361",0.53258858662203,2585,26
"41035970",0.665963670050091,2494,22
"41035971",0.506618684123283,2677,41
"41035972",0.257643322077827,400,4
"41037960",0.613447364841581,916,9
"41039000",0.475686462154087,5733,48
"41039001",0.462545767021002,6100,55
"41039002",0.321819103966996,6463,51
"41039003",0.428787647895508,4226,42
"41039004",0.475584342604256,3914,47
"41039005",0.460415322828511,1388,14
"41039990",0.498335073709493,0,1
"41041950",0.353399965908469,1946,20
"41041951",0.432432987014513,2537,19
"41041990",0.498335073709493,0,1
"41043020",0.467831194932992,3365,30
"41043030",0.468989568565977,5559,55
"41045940",0.498335073709493,0,1
"41045970",0.584136034202579,4018,30
"41047000",0.588509053824896,3126,28
"41047001",0.514633433974337,7207,63
"41047002",0.35458333646737,5078,41
"41047010",0.540273417417028,7598,60
"41049970",0.571493265065178,1447,11
"41053005",0.323777238123929,1782,14
"41053020",0.468482542389919,3800,27
"41055950",0.496845485323003,670,2
"41057960",0.501863046806813,2568,28
"41057990",0.498335073709493,0,1
"41059940",0.547714726555237,772,2
"41059950",0.509742208778728,3936,40
"41059951",0.560275408158145,2235,22
"41061970",0.525998012945974,3589,26
"41063960",0.620693009187047,1132,7
"41065970",0.541152578938258,2926,22
"41069960",0.588312110990713,493,2
"41071030",0.480658384656925,NA,52
"41071031",0.695952335236024,485,2
"42001030",0.485270756374268,6869,29
"42001031",0.530669283687518,5938,27
"42005950",0.600531487617428,7383,31
"42009960",0.654274663657439,7729,34
"42009961",0.677953689798446,2755,8
"42011000",0.663764718196278,2539,26
"42011001",0.736927064111575,2283,25
"42011002",0.647666806734305,1957,18
"42011010",0.489779408343165,10375,47
"42011011",0.464362302433393,6385,53
"42011012",0.565050300394153,5300,44
"42011013",0.537796245488207,7447,42
"42011014",0.572212208808411,2027,10
"42013010",0.546763510044777,4484,36
"42013011",0.428972051164273,4491,29
"42013100",0.532028528984096,2174,24
"42013101",0.549139477037541,2350,24
"42015950",0.649095007122007,7893,41
"42015951",0.625898691019322,4110,18
"42017100",0.553764903598917,11874,115
"42017101",0.501876326026829,7515,55
"42017102",0.476217844915621,4222,28
"42017103",0.508775704687929,2658,20
"42017104",0.374054694194455,7765,49
"42017105",0.475260212206839,12749,89
"42017106",0.476299961838756,4961,24
"42017980",0.498335073709493,0,1
"42019902",0.467185822313575,2468,18
"42019903",0.572133262384992,649,5
"42019910",0.508272508660682,NA,27
"42019911",0.397285533351809,7515,41
"42019912",0.366048509848923,4963,29
"42021000",0.529491469566425,1095,13
"42021001",0.411205475863374,313,4
"42021010",0.564470949520885,3595,21
"42021011",0.546504607117241,4440,35
"42021012",0.539496217897555,8896,35
"42021013",0.572667951591857,3851,27
"42023960",0.588267656114966,1177,6
"42025020",0.595938398741217,5914,51
"42027010",0.571280024004125,7273,33
"42027011",0.351337416930822,4688,38
"42027012",0.365354156753104,3536,27
"42027981",0.707835007148148,291,1
"42029300",0.43502842478635,6467,50
"42029301",0.431189843836123,4129,21
"42029302",0.390937720431878,8123,58
"42029303",0.460709156278872,4071,27
"42029304",0.321256268448389,5109,31
"42029305",0.486751876956888,2511,16
"42029306",0.407301290691491,3747,17
"42029307",0.452280677690842,3480,11
"42029308",0.52636132467769,1401,7
"42029310",0.764621668015808,353,1
"42029311",0.405414944552611,5835,26
"42031160",0.549120946751683,8833,36
"42033330",0.522370527094018,5562,31
"42033331",0.633938788116147,7812,34
"42035030",0.607499217613876,7834,37
"42037050",0.571970063961213,6800,33
"42037051",0.597215728084748,4186,22
"42039110",0.684320102777672,10626,39
"42039111",0.552816944615814,5345,40
"42039112",0.716524521486093,908,5
"42041010",0.421251659685232,3757,39
"42041011",0.411213237415085,7703,59
"42041012",0.462502374536069,5455,35
"42041013",0.466705476909025,3749,16
"42041981",0.422540887009236,984,2
"42043020",0.529548472358908,1586,20
"42043021",0.563658608052805,2901,33
"42043022",0.461291548632949,5568,54
"42043023",0.476553120900526,2776,25
"42043024",0.419458226737861,7517,46
"42043025",0.468977742938114,2980,12
"42045400",0.578505669538548,2930,33
"42045401",0.4937446599793,4218,42
"42045402",0.598869049103518,2592,29
"42045403",0.564280874125185,4862,53
"42045404",0.565646800650008,3245,35
"42045405",0.637173324825157,1021,12
"42045406",0.497931821349739,5083,41
"42045407",0.475289192661413,7364,60
"42045408",0.494872626916971,4654,43
"42045409",0.486085259988672,6664,44
"42045410",0.52118263070453,5933,44
"42045980",0.498335073709493,0,1
"42047950",0.589459980891643,2226,15
"42047951",0.664803934864182,1598,12
"42049000",0.518755495870628,2425,25
"42049001",0.62612716309716,2523,25
"42049002",0.555303286802413,3452,38
"42049003",0.372254151564623,400,4
"42049010",0.486772627666511,7190,51
"42049011",0.503043143735575,7238,58
"42049012",0.578666773518664,4385,30
"42049980",0.707835007148148,329,1
"42049990",0.498335073709493,0,1
"42051260",0.552110415800753,4959,30
"42051261",0.567714681865077,3763,26
"42051262",0.530197043921877,3886,33
"42051263",0.546886426998447,2172,9
"42053530",0.705274927866742,1527,8
"42055010",0.516707360839356,5092,32
"42055011",0.475529428072224,4313,38
"42055012",0.475516973393171,2807,19
"42057960",0.59672764008769,3914,11
"42059970",0.512832466610457,6550,37
"42061950",0.633272061353623,7843,28
"42061951",0.696502515478356,2971,12
"42063960",0.519962349407012,6382,29
"42063961",0.536163439613954,5482,32
"42063962",0.432126112853239,1039,9
"42065950",0.549179719716244,7411,30
"42065951",0.593294897578693,2391,14
"42067070",0.623956336000445,4613,19
"42069100",0.525419491750813,2234,19
"42069101",0.525510308961972,2381,24
"42069102",0.555605301652466,2191,26
"42069103",0.548498215651313,414,4
"42069110",0.547665112133958,6027,35
"42069111",0.474661637817882,4178,33
"42069112",0.489237161827826,4704,40
"42071000",0.590066957739145,2662,32
"42071001",0.641922238691573,1224,15
"42071010",0.435030655579592,6593,50
"42071011",0.466040384729294,7471,62
"42071012",0.459468127984125,7632,60
"42071013",0.424728924792234,8007,64
"42071014",0.565547452918993,8261,43
"42073000",0.601929733718949,2050,15
"42073001",0.747157303828792,192,2
"42073010",0.560791583664973,4427,29
"42073011",0.55347709095602,4868,31
"42075000",0.615695829008647,1698,23
"42075002",0.509434753298999,4834,27
"42075003",0.505477492091412,4789,28
"42075004",0.448831392111159,1222,7
"42077000",0.691390618981496,2083,23
"42077001",0.617738258466653,3155,31
"42077002",0.574064262819539,2393,25
"42077005",0.484529009143689,6443,57
"42077006",0.475543418861827,9959,81
"42077007",0.759450080504698,342,3
"42077009",0.535024932790803,2298,26
"42079200",0.584346084325353,2424,27
"42079201",0.533930185444713,1666,14
"42079210",0.519745070167457,2410,24
"42079211",0.511730112320695,7097,54
"42079212",0.503137948492193,1953,24
"42079213",0.568638058554695,2477,18
"42079214",0.524200875123294,1871,18
"42079215",0.566365764931624,6977,39
"42079216",0.518813917206208,4297,31
"42079217",0.664039812160927,2932,30
"42079218",0.561818267845338,428,3
"42079980",0.246819580843134,NA,1
"42081000",0.523417748571612,2239,28
"42081001",0.404686906325711,270,3
"42081010",0.653457093729431,8853,36
"42081011",0.556134916963012,NA,46
"42083420",0.609430367332882,5403,27
"42083421",0.564089468639556,1961,7
"42085030",0.581006486784998,1223,16
"42085031",0.518368898678123,3727,26
"42085032",0.562923996133281,9513,50
"42085033",0.584245545684343,2661,19
"42087960",0.591383973351276,4246,26
"42087961",0.657657107367842,1225,12
"42089300",0.520414326856005,5965,61
"42089301",0.530735187858217,3449,33
"42091200",0.430102474761148,11619,86
"42091201",0.487029278742725,10831,87
"42091202",0.523331703796958,4069,37
"42091203",0.500821495570133,7451,75
"42091204",0.482362254757078,5367,46
"42091205",0.43876237264963,6156,55
"42091206",0.354751379054519,9215,51
"42091207",0.448313056960748,5394,37
"42091208",0.409792510239802,7384,53
"42091209",0.446824931206562,1091,9
"42091210",0.48578943770055,2928,24
"42093050",0.496730399862757,3340,13
"42095010",0.529752262035191,3027,33
"42095011",0.699520087364469,1599,10
"42095014",0.569917800494956,2365,21
"42095015",0.595641658885744,3706,31
"42095016",0.476784880166558,5229,35
"42095017",0.453309707609697,7540,55
"42095018",0.570144325378217,2176,17
"42097080",0.550042867089826,5603,36
"42097081",0.582006385665818,4200,38
"42097082",0.628302645171652,2667,18
"42099030",0.556080628653528,8950,35
"42101000",0.447362006961826,2258,25
"42101001",0.393764181328305,2959,39
"42101002",0.509173524241798,2453,36
"42101003",0.625202528155377,2829,51
"42101004",0.639194361623796,1849,24
"42101005",0.548312850096176,451,6
"42101006",0.656802689746731,2261,38
"42101007",0.625739178902867,2170,39
"42101008",0.677433657332671,3620,55
"42101009",0.654658436570891,2274,32
"42101010",0.677474004678024,2118,37
"42101011",0.67459846524668,2067,41
"42101012",0.376684895067526,1138,12
"42101013",0.491918223029395,2320,31
"42101014",0.592910915115924,1931,26
"42101015",0.586165266744362,1559,25
"42101016",0.656141409988021,2709,47
"42101017",0.684833389828897,3058,52
"42101018",0.59260704944868,1276,20
"42101019",0.67432407142175,2201,39
"42101020",0.589086572114942,2170,34
"42101021",0.432352877026788,2403,33
"42101022",0.406388964598438,236,1
"42101023",0.481586252869238,1073,16
"42101024",0.612677220918487,2115,34
"42101025",0.600237577993198,2010,32
"42101026",0.694991121740282,2785,52
"42101027",0.629905092786069,2975,45
"42101028",0.65474781925191,2808,41
"42101029",0.630474848579724,1908,25
"42101030",0.634756946778094,2679,42
"42101031",0.587658998999514,3654,61
"42101032",0.625568664960171,1732,29
"42101033",0.529833525578908,3689,47
"42101034",0.568151061979037,4004,40
"42101035",0.434115998743133,3508,28
"42101036",0.526911525356123,NA,35
"42101037",0.585875730910444,2156,23
"42101038",0.511828009684903,2534,24
"42101039",0.674849604499266,360,8
"42101980",0.477172371581005,NA,10
"42101989",0.707330436509209,846,1
"42103950",0.538528231880313,4703,43
"42105950",0.652237262407729,5076,16
"42107000",0.616549419619582,5980,37
"42107001",0.584821947592052,5152,33
"42107002",0.515473953884461,4562,31
"42107003",0.531183331445974,5330,34
"42109070",0.563363499819067,7109,29
"42109980",0.625656243014829,340,1
"42111020",0.590766255281344,5937,40
"42111021",0.603386311764249,7945,32
"42113960",0.777278756071624,1590,6
"42115032",0.638520461755686,9066,40
"42117950",0.536420005950151,8251,32
"42117951",0.730290985716927,931,3
"42119090",0.522413057187979,4742,25
"42119980",0.497029955369474,NA,4
"42121200",0.586383714639028,5440,29
"42121201",0.604780685303147,4304,22
"42123970",0.606418887111261,5445,33
"42123971",0.68335361359915,1835,11
"42127960",0.622604984781085,6211,32
"42127961",0.63797144295448,1847,13
"42131400",0.587899164092498,5968,22
"42133000",0.638173930122005,1890,24
"42133001",0.62517196671076,1449,21
"42133010",0.487875031165016,3682,30
"42133020",0.440635902494254,8826,69
"42133021",0.483315454737512,7540,57
"42133022",0.491463091559548,5169,52
"42133023",0.446519858589072,8592,63
"42133024",0.563021493288359,1133,6
"44005040",0.451492147832527,NA,40
"44005990",0.498335073709493,0,1
"44009041",0.612218786437013,148,2
"44009990",0.498335073709493,0,2
"45001950",0.48994597133948,2219,21
"45003020",0.474396958934217,4134,41
"45003021",0.501108514092406,5460,55
"45003022",0.556339168235961,1258,10
"45003980",0.498335073709493,0,1
"45005970",0.651784991801257,874,10
"45007000",0.516866735086229,2098,21
"45007001",0.508481657193314,509,6
"45007010",0.41269157429298,4364,44
"45007011",0.461806694323566,4395,43
"45007012",0.600343304242525,1276,11
"45009960",0.580724198630872,1172,17
"45011970",0.576584714177176,1892,19
"45011980",0.498335073709493,0,1
"45013000",0.447458352635068,3564,36
"45013001",0.536780895061414,1310,9
"45013002",0.348331059071487,2717,26
"45013010",0.36516474592017,2343,26
"45013011",0.318482771213911,578,14
"45013990",0.498335073709493,0,1
"45015020",0.501220428186666,11403,96
"45015021",0.534345511967462,335,3
"45015980",0.498335073709493,0,1
"45017950",0.708000302091947,1227,12
"45019000",0.59833367849233,1508,14
"45019001",0.42971460801871,1246,14
"45019002",0.421281623256965,7427,74
"45019003",0.478493513080351,5962,56
"45019004",0.335290946971158,5181,51
"45019005",0.498685099666671,3192,25
"45019990",0.498335073709493,0,1
"45021970",0.467026879175251,3860,41
"45023020",0.579257862333899,2777,28
"45023021",0.759718699454153,317,3
"45025950",0.566178298467914,3554,33
"45027960",0.583804968167424,3201,30
"45029970",0.59403570777055,2679,30
"45029990",0.498335073709493,0,1
"45031010",0.532760823628353,2761,31
"45031011",0.58548470387425,2160,24
"45033970",0.499424177865226,2587,28
"45035010",0.460991102238597,8786,67
"45037970",0.560985021805364,2120,19
"45039960",0.63086228922122,1574,18
"45041000",0.556630556178322,3859,33
"45041001",0.531218246181493,4273,49
"45041002",0.493482742528364,2251,24
"45041980",0.498335073709493,0,1
"45043920",0.445123998872769,3921,45
"45043990",0.498335073709493,0,1
"45045000",0.475461385488334,1147,10
"45045001",0.433961863648472,5519,46
"45045002",0.420787568900046,14242,112
"45045003",0.437037522523334,9522,73
"45045004",0.515065754860393,1792,14
"45047970",0.516179703977487,4573,48
"45047971",0.351050009532655,222,1
"45049920",0.574686643619777,2020,16
"45051010",0.65577037859548,247,2
"45051020",0.477675469049292,1009,10
"45051030",0.578820690174074,457,5
"45051040",0.294475301773145,2212,22
"45051050",0.400863180505254,1873,19
"45051051",0.334198609537599,4075,37
"45051060",0.303723818103975,3738,23
"45051070",0.507384005202193,2970,21
"45051080",0.19016549099376,937,8
"45051980",0.277278449354121,4,1
"45051990",0.498335073709493,0,1
"45053950",0.592525356063943,1428,15
"45053990",0.498335073709493,0,1
"45055970",0.525296406739988,4333,43
"45057010",0.561213691764588,NA,32
"45057011",0.450880973319018,1908,14
"45059920",0.495392521791623,4377,52
"45059921",0.552944085082452,531,6
"45061920",0.591093765419896,1719,17
"45063020",0.446944202501804,8297,74
"45063021",0.380308992513751,11364,87
"45063980",0.498335073709493,0,1
"45065920",0.65451232165274,1161,8
"45067950",0.584580395609216,2157,31
"45069960",0.600306548163375,2789,24
"45071950",0.504924905838926,3044,31
"45073030",0.44313060933599,4439,44
"45073031",0.393530719770217,715,8
"45075010",0.633127631667208,3517,37
"45075011",0.574482536203093,NA,34
"45075012",0.480573349769414,503,3
"45077010",0.382736077647215,5756,46
"45077011",0.366393864457239,3649,26
"45079000",0.568488928811044,1694,17
"45079001",0.560991550260094,NA,16
"45079002",0.477630320539231,3235,31
"45079003",0.56645216386798,361,5
"45079010",0.472709501704951,9382,77
"45079011",0.496950229949925,11103,94
"45079012",0.610309822626006,410,4
"45079980",0.779373573775845,NA,1
"45081960",0.568813245701148,1514,15
"45083020",0.601210367976481,NA,20
"45083021",0.492722726886414,4604,52
"45083022",0.408919249958786,7562,69
"45083023",0.43313491385819,6137,54
"45085000",0.597107568624754,3679,34
"45085001",0.565101342249743,3406,31
"45085002",0.519401884083122,343,3
"45087030",0.591219508460777,2688,27
"45089970",0.577763610106649,2696,32
"45091060",0.407418220002292,4893,40
"45091061",0.378314491070739,10460,69
"46003973",0.493116573472807,883,4
"46005956",0.469960840012269,1431,9
"46005957",0.600031238439586,638,8
"46007941",0.50802027555954,595,4
"46009967",0.404103158609901,1734,5
"46011958",0.448012628082202,3089,19
"46011959",0.0278528160351343,338,2
"46013951",0.444211362059452,3022,26
"46013952",0.431830709696716,928,5
"46015973",0.449608276636751,961,6
"46017940",0.437849956390984,436,2
"46019967",0.500210728790663,828,8
"46021964",0.418616525277422,448,2
"46023940",0.51767347758262,1462,6
"46023970",0.618605305921561,481,2
"46025955",0.431458933785879,903,6
"46027965",0.450664759818448,1499,12
"46029954",0.450264418591856,2879,21
"46031941",0.348428339934745,1121,4
"46033965",0.387266646986764,980,6
"46035962",0.374519263441314,1789,18
"46037952",0.515951609886439,1175,6
"46039953",0.520686055014314,1045,4
"46041941",0.490585134799072,1098,5
"46043969",0.533383803449709,847,3
"46045962",0.533642840559176,913,4
"46047964",0.408476889183349,813,6
"46049961",0.62534635160396,566,3
"46051953",0.541726353964027,1138,9
"46053971",0.383778599728244,1172,4
"46055960",0.488282781802011,433,2
"46057955",0.442324039129102,1470,5
"46059975",0.639393622630484,797,4
"46061964",0.652973530900058,873,3
"46063968",0.246459870546762,412,1
"46065977",0.39080039004794,1040,13
"46065978",0.582620466578357,502,2
"46067968",0.571238491911798,1647,7
"46069976",0.465396255558239,370,2
"46071941",0.676283536346376,175,2
"46071961",0.596731078046939,262,2
"46073974",0.388301179027433,480,2
"46075091",0.515500630986072,231,1
"46077958",0.498539732731696,1424,6
"46079960",0.559212649085498,1477,9
"46081966",0.35400318960587,2306,17
"46083010",0.238630240629329,4248,30
"46085940",0.648413524573962,443,1
"46085972",0.437436307277184,491,3
"46087964",0.426778128514427,1487,6
"46089963",0.558335949585807,547,3
"46091950",0.593042601450731,924,3
"46093020",0.412767400197948,2232,17
"46095940",0.850805973269976,430,2
"46097961",0.507409723549769,561,3
"46099000",0.466456554228716,NA,37
"46099001",0.35820640506987,5167,52
"46099010",0.402922188802397,5843,31
"46101959",0.487407544378592,1300,6
"46103010",0.436471095141097,4029,36
"46103011",0.278321184461558,4123,31
"46105968",0.488730645306263,816,3
"46107000",0.599950160258492,684,2
"46109940",0.536689116049349,1651,10
"46109950",0.528218226342991,407,2
"46111962",0.599572768367953,694,3
"46113940",0.600559497305926,1252,9
"46115000",0.517265664637649,1683,7
"46117960",0.136399979173362,343,2
"46119979",0.475223777161154,381,2
"46121940",0.573623251347015,1203,7
"46123971",0.417806540974913,739,5
"46125965",0.569645680467938,2289,8
"46127020",0.485892975099259,2189,9
"46129965",0.410568825574697,819,6
"46135966",0.419489527808966,2218,19
"46137941",0.435394206861506,800,2
"47001020",0.413688952413141,3615,30
"47001021",0.489995028447275,2126,22
"47001980",0.498335073709493,0,1
"47003950",0.454754063219448,3117,25
"47005963",0.427712931569336,1592,13
"47007953",0.496823103278609,1285,8
"47009010",0.36132350566806,3171,29
"47009011",0.411883295339586,5434,47
"47009980",0.331555404784062,NA,2
"47011010",0.374519291615393,2600,24
"47011011",0.366163314770961,3795,31
"47013950",0.495328952028738,2884,27
"47013951",0.379077617721959,525,5
"47015960",0.344745762425442,1373,10
"47017962",0.530752831697459,3074,22
"47017980",0.498335073709493,0,1
"47019070",0.310801724314196,2741,20
"47019071",0.476627284553128,2361,18
"47021070",0.392103728119429,3135,21
"47023970",0.505391561336323,1300,9
"47025970",0.42905740395416,2663,22
"47027955",0.525841025056445,711,7
"47029920",0.349960700310586,2475,26
"47029980",0.498335073709493,0,1
"47031970",0.351449793120486,3071,28
"47031971",0.553810158318369,364,5
"47031980",0.261067435133553,0,1
"47033961",0.405916946457215,1870,12
"47035970",0.446088719878362,3945,32
"47037010",0.530792635536127,5854,65
"47037011",0.529318002824788,3053,52
"47037012",0.558647894447653,NA,21
"47037013",0.554534015464544,2979,30
"47037014",0.612652368533537,710,9
"47037015",0.448420599584923,NA,93
"47037016",0.444516284381334,NA,31
